approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1972.3,few}days,36.04318,1.0,jj nns,right
1974.8,maritime}communications,28.776073,0.49419466,jj nns,left
1975.4,satellite}imagery,28.197845,0.25220275,FieldTerminology.txt,left
1963.1,two}satellites,27.278357,0.5,cd nns,center
1964.7,24}satellites,26.839422,0.7335688,cd nns,left
1972.5,3}satellites,25.536495,1.0,cd nns,left
1966.4,satellite}system,25.239155,1.0,FieldTerminology.txt,center
1973.4,international}telecommunications,24.9782,0.4997312,jj nns,center
1963.2,President}Johnson,24.59185,1.0,Person.txt,center
1974.0,solar}power,24.075317,0.9680381,FieldTerminology.txt,left
1964.8,11}hrs,23.167864,0.72140855,cd nns,left
1967.9,3}times,22.890299,1.0,cd nns,left
1977.1,natural}resources,22.201733,0.49508545,jj nns,left
1971.9,domestic}communications,21.29106,0.49892548,jj nns,center
1973.6,Frank}Moss,20.523218,1.0,Person.txt,center
1966.6,Atlantic}Ocean,19.842127,0.57944113,GeographicFeature.txt,center
1996.7,landing,19.750866,0.4934583,vbg,left
1970.7,magnetic}storms,19.630013,0.72457004,jj nns,left
1970.8,250}lbs,19.521618,0.5681137,cd nns,left
1966.8,Communications}Satellite,19.440594,1.0,FieldTerminology.txt,left
1964.4,orbital}parameters,19.306984,0.49991038,jj nns,center
1991.8,2}inches,19.219397,0.5399153,cd nns,left
2001.2,Norbert}Schartel,19.214653,1.0,Person.txt,left
1971.2,engineering,18.963554,0.4877729,vbg,left
1969.5,Robert}J|}Samuelson,18.432386,1.0,Person.txt,center
1977.2,the}international}ultraviolet}explorer,17.994719,0.985365,dt jj jj nn,center
2005.9,press}release,17.594156,0.42050105,FieldTerminology.txt,right
1967.7,14}times,17.584673,1.0,cd nns,left
1975.0,commercial}shipping,17.563143,0.58007824,jj vbg,left
1992.7,firing,17.311512,0.47571108,vbg,left
1997.6,Mark}Prigg,17.111551,1.0,Person.txt,right
1974.6,Arctic}Ocean,16.98211,1.0,GeographicFeature.txt,left
1965.8,100}yrs,16.848392,0.6431,cd nns,center
1975.6,public}broadcasting,16.76704,0.5870675,jj vbg,left
1994.0,according,16.651495,0.49020505,vbg,left
2005.1,short}grbs,16.194893,1.0,jj nns,right
1998.4,Mario}Dario}Grossi,16.125786,1.0,Person.txt,center
1999.7,Antarctica}Glacier,15.877941,0.9375,GeographicFeature.txt,left
1972.5,federal}communications,15.694817,0.5979591,jj nns,right
2002.7,Arctic}Circle,15.631987,0.9636882,GeographicFeature.txt,right
1996.9,coming,15.534104,0.44898298,vbg,left
1993.3,Global}Positioning}System,15.440585,1.0,FieldTerminology.txt,center
1963.3,Komsomolskaya}Pravda,15.415992,1.0,Person.txt,center
1972.9,Satellite}Service,15.311746,1.0,FieldTerminology.txt,right
1991.7,Bering}Sea,15.307861,0.6817373,GeographicFeature.txt,right
1963.8,Pacific}Ocean,15.222869,0.69909227,GeographicFeature.txt,center
2003.5,satellite}services,15.080033,1.0,FieldTerminology.txt,center
1996.3,private}entities,15.077803,0.8725245,jj nns,left
1990.6,Howard}Wolpe,14.938354,1.0,Person.txt,left
1965.7,satellite}service,14.819064,1.0,FieldTerminology.txt,center
1971.3,operational}systems,14.784032,0.7088383,jj nns,left
2001.8,W|}T|}Liu,14.739271,1.0,Person.txt,center
1969.6,military}comsats,14.718734,0.7206194,jj nns,left
2000.7,Kodiak}Island,14.392785,0.9118013,GeographicFeature.txt,center
1969.6,national}d’etudes,14.208007,1.0,jj nns,center
1990.8,possible}landing}sites,14.16174,0.69098055,jj vbg nns,left
1992.4,Amazon}rain}forest,13.962275,1.0,FieldTerminology.txt,center
1965.1,functioning,13.952411,0.48212346,vbg,left
2000.5,Pine}Island}Glacier,13.915169,0.88659227,GeographicFeature.txt,center
2006.8,Ron}Kwok,13.886757,1.0,Person.txt,center
1977.5,environmental}data,13.783081,0.591539,jj nns,center
1962.5,communications}satellite,13.694789,1.0,FieldTerminology.txt,right
2007.5,orbiting,13.676181,0.49836016,vbg,left
1992.9,El}Nino,13.656053,1.0,FieldTerminology.txt,center
1995.8,Great}Bend,13.6453705,1.0,GeographicFeature.txt,center
2005.7,H|}Jay}Zwally,13.479201,1.0,Person.txt,left
1968.7,2}satellites,13.462879,0.58844954,cd nns,right
1982.6,Dr|}James}Houck,13.421089,1.0,Person.txt,left
1993.5,military}satellites,13.409823,0.49535277,jj nns,left
2004.4,Southern}Hemispheres,13.286928,1.0,GeographicFeature.txt,left
2004.4,weather}forecasts,13.219052,1.0,FieldTerminology.txt,left
1997.6,Leonard}Novarro,13.21463,1.0,Person.txt,right
1987.0,biennial}fluctuations,13.167909,1.0,jj nns,left
1978.4,using,13.153414,0.5,vbg,left
2002.5,military}communications,13.149161,0.49847814,jj nns,right
1971.9,18}days,13.0077,0.4796243,cd nns,right
1995.1,Enrico}Fermi,12.95275,1.0,Person.txt,right
1998.0,Mike}Mills,12.933866,1.0,Person.txt,right
1984.8,third}world,12.831781,1.0,FieldTerminology.txt,center
1998.6,Thwaites}Glacier,12.685534,0.83764243,GeographicFeature.txt,center
1998.6,Antarctic}Peninsula,12.683806,0.86187255,GeographicFeature.txt,center
2005.5,EunSu}Yang,12.672797,1.0,Person.txt,left
1973.7,three}satellites,12.670775,0.4982098,cd nns,center
2003.7,Sun}Laiyan,12.565609,1.0,Person.txt,center
1999.5,Ronald}L|}Snell,12.560764,1.0,Person.txt,left
1979.5,electronic}mail,12.560056,1.0,FieldTerminology.txt,left
1999.8,South}African,12.552887,0.3794722,FieldTerminology.txt,right
2003.8,Menglin}Jin,12.544212,1.0,Person.txt,center
1976.5,Indian}Ocean,12.521383,0.6866712,GeographicFeature.txt,left
1971.8,transmitting}data,12.477596,0.48630586,vbg nns,right
1988.0,using}signals,12.441346,0.7084858,vbg nns,left
1964.6,earth}station,12.33533,1.0,FieldTerminology.txt,left
1986.4,3}rockets,12.182657,0.9297237,cd nns,left
2002.8,St}Matthew}Island,12.179093,1.0,GeographicFeature.txt,right
1984.7,remote}sensing,12.136826,0.49982083,jj vbg,center
1966.4,James}McCormack,12.0475645,1.0,Person.txt,left
1962.4,understanding,12.00459,0.4813194,vbg,left
1970.7,12}transponders,11.813294,0.7187798,cd nns,center
1993.3,Fengyun}II,11.693396,0.7456168,GeographicFeature.txt,left
1970.5,remote}sensing}technology,11.691268,0.9487703,jj vbg nn,left
1983.6,chemical}releases,11.6347885,0.9632821,jj nns,left
1965.3,tracking}stations,11.480531,0.498031,vbg nns,left
1961.6,Attorney}General}Robert}F|}Kennedy,11.411374,1.0,Person.txt,right
1968.7,mineral}deposits,11.392127,0.7303858,jj nns,center
1961.9,Newton}N|}Minow,11.373896,1.0,Person.txt,right
