approx year, term, approx size, fill alpha percent, possible pos name, horiz align
1958.0,flying,5.0,0.014228582,vbg,left
1958.0,developing,5.0,0.5142401,vbg,left
1958.0,taking,5.0,0.49684453,vbg,left
1958.2,being,5.0,0.7645781,vbg,left
1958.4,covering,5.0,0.69921166,vbg,left
1960.1,heating,5.0,0.42986268,vbg,left
1960.3,preparing,5.0,0.213916,vbg,left
1960.5,seeing,5.0,0.30712378,vbg,left
1960.6,mastering,5.0,0.76077384,vbg,left
1961.8,contributing,5.0,0.04404652,vbg,left
1969.7,saying,9.513446,0.19390231,vbg,left
1963.7,calling,5.0,0.9977623,vbg,left
1963.7,telling,5.0,0.6761302,vbg,left
1965.5,involving,5.0,0.29240423,vbg,left
1966.6,killing,5.0,0.23428226,vbg,left
1971.3,appearing,5.0,0.67887634,vbg,left
1971.4,finding,5.0,0.7828778,vbg,left
1971.4,briefing,5.0,0.2874061,vbg,left
1971.4,getting,5.0,0.6071466,vbg,left
1971.5,existing,5.0,0.35997957,vbg,left
1971.5,accumulating,5.0,0.416498,vbg,left
1971.5,strengthening,5.0,0.27751935,vbg,left
1971.6,looking,5.0,0.1689654,vbg,left
1971.6,sustaining,5.0,0.39298254,vbg,left
1971.6,affecting,5.0,0.27570426,vbg,left
1976.4,checking,5.0,0.6601113,vbg,left
1976.6,suggesting,5.0,0.8609855,vbg,left
1977.2,citing,5.0,0.8615389,vbg,left
1977.3,rising,5.0,0.23531097,vbg,left
1977.4,measuring,5.0,0.6122837,vbg,left
1977.4,creating,5.0,0.13963264,vbg,left
1977.5,traveling,5.0,0.96252537,vbg,left
1977.5,performing,5.0,0.8786754,vbg,left
1977.6,mentioning,5.0,0.37797046,vbg,left
1977.6,permitting,5.0,0.34990203,vbg,left
1978.4,learning,5.0,0.39464527,vbg,left
1978.4,representing,5.0,0.8692313,vbg,left
1978.4,leaving,5.0,0.9086726,vbg,left
1978.5,competing,5.0,0.26308566,vbg,left
1978.5,completing,5.0,0.5140926,vbg,left
1978.5,using,5.0,0.1863097,vbg,left
1978.5,studying,5.0,0.90037763,vbg,left
1978.5,putting,5.0,0.05333805,vbg,left
1978.6,continuing,5.0,0.2891304,vbg,left
1978.6,stating,5.0,0.110051334,vbg,left
1978.6,designing,5.0,0.396074,vbg,left
1978.6,maintaining,5.0,0.9290492,vbg,left
1978.6,refueling,5.0,0.6256159,vbg,left
1978.6,joining,5.0,0.056411207,vbg,left
1978.7,containing,5.0,0.92525136,vbg,left
1978.7,undertaking,5.0,0.16560274,vbg,left
1978.7,organizing,5.0,0.9186487,vbg,left
1978.7,allowing,5.0,0.109959304,vbg,left
1978.7,feeling,5.0,0.80497265,vbg,left
1978.8,working,5.0,0.9220022,vbg,left
1978.8,financing,5.0,0.07828379,vbg,left
1978.8,turning,5.0,0.6685161,vbg,left
1979.0,making,5.0,0.1585918,vbg,left
1981.6,firing,10.4289465,0.026663244,vbg,left
1979.0,gathering,5.0,0.49814832,vbg,left
1979.0,engineering,5.0,0.24951881,vbg,left
1979.2,unloading,5.0,0.78975564,vbg,left
1979.3,requiring,5.0,0.31511956,vbg,left
1979.3,understanding,5.0,0.8578322,vbg,left
1979.4,computing,5.0,0.37171674,vbg,left
1979.5,experimenting,5.0,0.7576588,vbg,left
1979.8,filling,5.0,0.97298974,vbg,left
1980.0,tracking,5.0,0.32356364,vbg,left
1980.5,waiting,5.0,0.7882651,vbg,left
1980.7,peaking,5.0,0.83239675,vbg,left
1980.8,receiving,5.0,0.04638076,vbg,left
1981.0,observing,5.0,0.45754272,vbg,left
1981.1,rolling,5.0,0.78468496,vbg,left
1981.3,praising,5.0,0.24736446,vbg,left
1981.5,watching,5.0,0.7126096,vbg,left
1982.6,indicating,5.0,0.9233156,vbg,left
1982.7,navigating,5.0,0.691967,vbg,left
1982.9,blowing,5.0,0.14436507,vbg,left
1983.0,basing,5.0,0.9833572,vbg,left
1983.9,growing,5.0,0.3262453,vbg,left
1984.0,riding,5.0,0.6002814,vbg,left
1984.0,breaking,5.0,0.83635706,vbg,left
1984.1,commanding,5.0,0.46740878,vbg,left
1984.2,bearing,5.0,0.34676963,vbg,left
1984.2,moving,5.0,0.22859776,vbg,left
1984.3,proceeding,5.0,0.07972598,vbg,left
1984.3,coming,5.0,0.44993597,vbg,left
1984.3,lifting,5.0,0.8570222,vbg,left
1984.3,demonstrating,5.0,0.6948233,vbg,left
1984.4,showing,5.0,0.9368254,vbg,left
1984.5,plugging,5.0,0.2316243,vbg,left
1984.5,evening,5.0,0.6661722,vbg,left
1984.6,promoting,5.0,0.65985835,vbg,left
1984.6,functioning,5.0,0.52571666,vbg,left
1984.6,overlapping,5.0,0.8687828,vbg,left
2008.5,testing,11.568784,0.29635996,vbg,left
1984.7,announcing,5.0,0.5601267,vbg,left
1984.7,foregoing,5.0,0.95904046,vbg,left
1985.2,producing,5.0,0.19305009,vbg,left
1985.2,transferring,5.0,0.8607826,vbg,left
1985.4,leading,5.0,0.6993182,vbg,left
1985.4,reducing,5.0,0.49730307,vbg,left
1985.4,going,5.0,0.04010552,vbg,left
1985.5,coordinating,5.0,0.2351861,vbg,left
1985.5,enhancing,5.0,0.8939009,vbg,left
1985.5,braking,5.0,0.38906437,vbg,left
1985.5,opening,5.0,0.43466246,vbg,left
