25million ,11,0,0,0,1,0,0,3,1,3,0,1,0,1,1,0,0
2578 ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24th ,11,0,0,0,0,0,0,0,0,3,0,2,2,1,0,1,0
2477 ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240000 ,11,0,2,0,0,4,1,1,0,2,0,0,0,1,0,0,0
23hr ,11,0,0,0,0,0,0,0,0,1,0,0,1,0,6,3,0
2300 ,11,0,0,0,1,5,0,0,0,0,0,1,1,1,1,1,0
22300 ,11,0,0,2,1,4,0,1,3,0,0,0,0,0,0,0,0
200in ,11,0,0,2,1,0,0,1,0,3,0,1,2,0,0,0,0
1903 ,11,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0,1
18mo ,11,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0
1877 ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000 ,11,1,2,1,2,1,1,0,2,0,0,1,0,0,0,0,0
1765 ,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
16in ,11,0,1,0,7,2,0,1,0,0,0,0,0,0,0,0,0
1678 ,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15sec ,11,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1
1377 ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12yr ,11,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0
12865 ,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
12765 ,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
1272 ,11,0,0,0,0,1,0,0,1,0,0,2,7,0,0,0,0
12665 ,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
12663 ,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1261mi ,11,0,0,0,0,0,0,0,2,3,3,1,1,1,0,0,0
123173 ,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
123171 ,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
123170 ,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
121665 ,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
1215 ,11,0,0,0,0,0,4,3,0,0,0,1,0,1,0,1,1
11965 ,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
11963 ,11,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0
1169 ,11,0,0,0,2,0,0,0,3,6,0,0,0,0,0,0,0
11569 ,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
113071 ,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
11263 ,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
111568 ,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
1114 ,11,0,0,0,3,0,0,0,1,1,1,4,0,1,0,0,0
111366 ,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
1073 ,11,0,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0
1015 ,11,0,1,2,2,1,1,0,0,0,0,0,1,1,0,1,1
1013 ,11,0,0,0,0,1,0,3,0,1,1,2,1,2,0,0,0
100lb ,11,0,2,2,1,3,0,3,0,0,0,0,0,0,0,0,0
∞three ,10,0,0,2,0,1,0,0,0,0,0,0,0,1,3,1,2
∞lockheed ,10,0,0,1,0,1,0,0,0,1,0,0,2,3,1,0,1
∞lewis ,10,0,0,3,0,0,0,0,0,0,0,0,2,3,0,1,0
∞gsfc ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
â€œstrong ,10,0,0,1,0,0,1,0,1,1,0,3,1,0,0,0,2
â€œsomething ,10,0,0,1,0,3,0,1,1,1,0,0,0,1,0,0,2
â€œsecond ,10,0,0,2,0,2,0,0,1,1,0,2,2,0,0,0,0
â€œperhaps ,10,0,0,1,0,0,0,1,2,0,1,1,2,1,0,0,1
â€œmust ,10,0,0,0,0,0,1,0,0,1,6,0,1,1,0,0,0
â€œhe ,10,0,0,1,0,3,0,0,2,0,0,0,0,2,0,0,0
â€œfar ,10,0,0,1,0,2,0,1,0,0,0,2,1,1,0,0,0
â€œevery ,10,0,0,0,0,0,1,0,1,1,2,1,2,1,1,0,0
â€œany ,10,0,0,1,0,2,2,0,0,1,0,2,0,0,0,1,0
â€œalthough ,10,0,0,0,0,1,1,0,0,0,2,2,2,2,0,0,0
â€œ4 ,10,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
zeta ,10,1,1,0,0,0,2,3,1,1,0,0,1,0,0,0,0
zations ,10,0,0,2,0,1,2,0,0,0,2,0,2,1,0,0,0
yost ,10,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,2
yorkâ€™s ,10,0,0,0,0,2,0,2,1,2,0,2,0,0,0,0,0
yo ,10,0,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0
yf12a ,10,0,0,0,2,2,1,0,1,2,1,1,0,0,0,0,0
yen ,10,0,0,0,0,0,0,0,1,3,1,0,4,0,0,0,1
xxxiv ,10,0,0,0,1,0,0,7,0,2,0,0,0,0,0,0,0
xxix ,10,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0
wou ,10,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0
worse ,10,1,0,1,2,1,0,3,0,0,0,0,0,2,0,0,0
worried ,10,0,0,1,1,2,1,0,0,0,3,0,0,0,0,1,1
workshops ,10,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,3
wolfe ,10,0,0,0,4,0,0,1,1,0,0,1,0,2,0,0,1
wodd ,10,0,2,0,2,0,2,0,0,1,0,0,0,0,0,1,0
withstood ,10,0,0,0,0,0,1,1,0,1,2,1,0,1,1,1,0
withheld ,10,0,0,0,0,0,0,4,1,0,1,1,2,1,0,0,0
wit ,10,0,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0
wireless ,10,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,3
wintertime ,10,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0
windmill ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
wesley ,10,0,0,2,2,0,3,0,0,1,0,0,1,0,0,0,0
wasserburg ,10,0,0,0,0,0,0,0,0,0,4,2,1,2,0,0,1
wasatch ,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
warranted ,10,0,3,1,0,0,0,1,1,0,0,1,1,0,0,1,0
wallace ,10,0,0,1,2,1,0,0,1,0,2,0,2,0,0,0,0
waldron ,10,0,0,0,0,1,5,2,0,0,2,0,0,0,0,0,0
voluntary ,10,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0
vious ,10,0,0,1,3,1,0,1,0,0,1,1,0,0,0,1,1
violations ,10,0,0,0,0,1,1,3,1,1,2,0,1,0,0,0,0
violate ,10,0,1,1,1,3,1,1,0,0,1,0,0,0,0,1,0
ville ,10,0,0,1,0,2,0,0,0,0,2,0,1,1,1,0,1
venutian ,10,0,3,5,0,1,0,1,0,0,0,0,0,0,0,0,0
vention ,10,0,1,0,2,0,1,1,0,0,0,0,0,1,1,0,2
veloping ,10,0,0,0,1,2,0,1,0,1,2,0,1,0,1,1,0
vanden ,10,1,1,0,2,0,1,0,0,0,2,2,0,1,0,0,0
validated ,10,0,0,0,0,1,2,2,0,2,1,0,0,0,1,1,0
uscg ,10,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0
urements ,10,0,0,0,3,1,1,0,2,0,0,1,1,0,0,0,1
unfavorable ,10,0,0,2,1,0,1,1,0,1,0,2,1,1,0,0,0
unannounced ,10,1,0,3,0,2,1,1,0,0,0,1,0,0,0,0,0
ufoâ€™s ,10,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0
ucts ,10,0,0,5,0,2,0,0,1,0,1,0,0,0,0,0,0
twentieth ,10,0,2,0,0,0,1,1,0,3,0,0,2,1,0,0,0
tricity ,10,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1
travelers ,10,0,1,1,3,0,1,0,0,0,1,0,0,0,0,1,2
translated ,10,0,0,2,0,1,2,0,0,1,1,0,0,1,0,1,0
tral ,10,0,0,0,1,0,0,2,0,0,4,0,0,2,0,1,0
trains ,10,0,1,0,1,2,0,1,1,2,1,0,1,0,0,0,0
trailer ,10,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,0
trackers ,10,0,0,0,1,0,1,0,3,0,0,0,1,0,0,3,1
tracing ,10,0,0,0,1,0,2,0,1,0,0,0,0,1,1,0,0
townsend ,10,0,1,0,0,1,0,0,3,0,3,1,0,1,0,0,0
towing ,10,0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,1
toronto ,10,0,0,0,0,1,2,1,0,0,2,1,1,0,0,1,1
tnt ,10,0,0,2,0,4,0,0,0,0,2,1,0,0,1,0,0
tissues ,10,0,0,0,0,2,1,1,1,1,0,1,1,0,0,2,0
tired ,10,0,0,0,1,3,1,0,1,0,2,0,0,2,0,0,0
tionary ,10,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0
tionally ,10,0,0,0,3,0,1,0,0,1,0,1,1,1,1,1,0
tidbinbilla ,10,0,0,0,0,3,1,0,0,0,2,1,0,2,0,0,1
ticipated ,10,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1
tian ,10,0,0,2,0,2,0,0,0,1,0,0,0,2,1,0,0
thunder ,10,0,0,0,0,0,1,0,0,1,3,2,1,0,0,0,1
throat ,10,0,0,0,1,1,0,1,0,2,1,0,1,0,0,0,1
threehour ,10,0,1,0,0,0,2,1,1,2,0,0,0,1,2,0,0
thorization ,10,0,0,2,3,0,0,1,1,1,0,1,1,0,0,0,0
thorium ,10,0,0,0,3,2,0,0,0,0,1,1,2,0,1,0,0
testflight ,10,0,4,2,1,0,0,0,0,0,0,0,1,0,0,0,2
teristics ,10,0,0,0,1,0,1,2,1,3,1,1,0,0,0,0,0
tens ,10,0,1,1,0,0,2,0,0,0,1,1,1,0,1,0,1
teltsch ,10,0,0,1,1,0,1,1,0,2,1,2,1,0,0,0,0
telling ,10,0,0,0,2,0,0,0,0,0,1,0,0,2,2,0,1
telex ,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3
telem ,10,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1
telecommunication ,10,0,0,2,0,2,1,0,0,1,2,0,0,0,1,1,0
taxi ,10,0,0,0,2,0,0,0,2,0,1,2,1,0,0,1,1
tangible ,10,0,0,3,0,0,0,0,0,2,1,2,0,0,0,2,0
taiwan ,10,0,0,0,0,0,2,0,0,0,1,0,2,0,3,1,1
tac ,10,0,1,3,2,0,0,0,0,0,0,0,0,3,0,0,0
symington ,10,0,0,0,1,3,0,0,1,0,1,1,2,1,0,0,0
swung ,10,0,0,1,0,0,0,0,0,2,2,0,0,2,2,0,0
suppliers ,10,0,0,2,0,0,0,0,1,0,0,1,0,2,2,0,1
supervisor ,10,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1
superconducting ,10,0,1,0,1,0,0,1,0,2,2,0,0,1,1,0,0
suntimes ,10,0,0,0,1,0,0,1,0,2,0,0,3,1,2,0,0
sunshade ,10,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,0
summertime ,10,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0
sulyut ,10,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0
suitland ,10,0,0,1,0,1,1,0,1,2,0,0,1,0,0,0,2
submitting ,10,1,0,0,0,1,0,2,0,1,1,0,1,1,0,1,0
subjecting ,10,0,0,1,2,0,0,1,3,0,1,0,0,0,1,0,1
stud ,10,0,0,2,1,0,0,1,1,0,5,0,0,0,0,0,0
stu ,10,0,0,4,0,0,0,0,0,0,1,0,1,2,0,0,0
structed ,10,0,0,1,0,2,0,0,0,0,1,1,1,1,1,0,2
strips ,10,0,0,0,0,0,0,2,0,0,2,0,2,1,0,3,0
stretchout ,10,0,0,1,1,0,0,0,3,2,1,0,1,0,1,0,0
strain ,10,0,1,0,1,0,1,1,0,0,0,1,2,0,1,0,0
straightline ,10,0,0,1,0,4,0,1,0,0,0,0,2,0,0,2,0
stowed ,10,0,1,0,1,0,2,0,1,1,0,1,2,1,0,0,0
storable ,10,0,1,0,2,2,1,0,0,0,0,0,3,1,0,0,0
stead ,10,0,1,0,1,1,0,0,2,0,1,0,2,0,0,0,0
statistical ,10,0,1,2,2,1,0,0,0,0,1,2,0,0,0,0,0
startracker ,10,0,0,0,0,1,4,2,0,2,0,1,0,0,0,0,0
stabilizers ,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
sstâ€™s ,10,0,0,0,0,1,2,1,0,0,3,2,1,0,0,0,0
sprayed ,10,0,1,1,2,1,1,0,1,1,1,0,0,0,0,0,1
sport ,10,0,1,1,1,0,0,0,2,2,0,0,3,0,0,0,0
sponsors ,10,0,0,0,0,2,0,1,1,2,0,0,1,1,0,0,1
speeches ,10,0,0,1,0,4,0,0,1,0,0,0,0,0,1,1,0
spectrograms ,10,0,0,1,0,3,0,2,0,1,0,0,1,0,1,0,1
spaceage ,10,0,1,0,0,0,1,0,1,2,0,0,1,0,0,0,2
southwestern ,10,0,2,0,1,0,0,0,1,1,0,1,0,1,1,0,1
sophistication ,10,0,0,1,0,2,0,0,1,2,1,0,2,0,0,0,1
sodiumvapor ,10,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
snap8 ,10,0,1,0,2,2,1,1,1,0,2,0,0,0,0,0,0
slidell ,10,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
skirt ,10,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0
sjr ,10,0,0,0,0,0,0,0,0,4,2,0,1,3,0,0,0
signatures ,10,0,0,0,0,1,1,1,0,0,1,2,0,1,2,0,1
shortest ,10,0,1,3,0,0,0,1,2,0,0,0,0,2,0,0,0
sheets ,10,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,3
shed ,10,0,0,0,0,1,1,1,1,2,1,0,1,1,0,0,0
shades ,10,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1
sevenmonth ,10,0,2,1,1,0,0,0,0,1,1,2,1,1,0,0,0
sevenday ,10,0,0,1,0,3,2,0,1,0,0,1,0,1,1,0,0
settlements ,10,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2
ses ,10,0,0,1,0,2,1,1,0,1,1,1,2,0,0,0,0
sensory ,10,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,5
sengers ,10,0,0,1,0,2,0,0,1,0,3,1,0,1,1,0,0
selec ,10,0,0,1,0,0,0,0,1,3,1,0,2,0,1,0,1
secretariat ,10,0,0,1,0,0,3,0,0,1,0,0,3,1,0,0,1
seasons ,10,0,1,1,0,0,1,0,2,1,0,1,0,0,0,0,1
scientistsâ€™ ,10,0,0,0,0,1,2,2,0,0,0,2,0,0,1,0,0
scales ,10,0,1,1,0,1,2,2,0,0,0,1,1,0,0,0,1
sarnoff ,10,0,0,2,2,1,0,1,0,1,0,1,2,0,0,0,0
sandage ,10,0,0,0,1,4,0,1,0,0,0,0,0,1,3,0,0
rusk ,10,0,0,1,1,1,0,1,3,2,0,1,0,0,0,0,0
rural ,10,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0
rpvs ,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0
rpv ,10,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,0
routinely ,10,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,1
roush ,10,0,1,1,2,1,0,2,1,0,0,2,0,0,0,0,0
rounded ,10,0,1,0,0,1,0,0,0,1,0,1,0,1,2,2,0
roughness ,10,0,1,0,0,3,0,1,1,0,1,0,2,0,0,0,1
rm ,10,0,1,3,0,0,0,0,0,0,3,1,0,2,0,0,0
rivalry ,10,0,0,0,0,1,2,0,1,0,0,3,1,0,0,1,1
rieke ,10,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0
ribbon ,10,0,0,1,0,0,1,1,0,1,4,0,0,0,1,0,1
rials ,10,0,0,2,0,1,0,0,1,0,0,2,1,0,1,2,0
rf ,10,0,0,0,1,0,0,3,1,1,1,3,0,0,0,0,0
retroreflector ,10,0,0,0,0,0,0,0,1,3,4,1,0,1,0,0,0
retirements ,10,0,0,0,0,0,0,0,0,0,0,0,1,6,1,2,0
responsive ,10,0,0,0,1,0,1,0,1,0,3,1,0,0,2,0,0
reserves ,10,0,0,0,1,0,0,1,0,0,0,2,1,2,2,0,0
reproduce ,10,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3,2
replying ,10,0,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0
reminder ,10,1,0,0,0,2,1,0,1,2,1,0,2,0,0,0,0
remembered ,10,0,0,0,0,1,1,0,1,2,1,2,0,1,0,0,0
relays ,10,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0
reiterated ,10,0,0,3,1,1,1,0,0,1,0,2,1,0,0,0,0
regained ,10,0,1,0,1,2,0,1,1,2,0,0,0,0,0,0,0
refuse ,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
redesignate ,10,0,0,0,0,0,0,0,0,1,0,1,2,6,0,0,0
reddish ,10,0,0,1,3,2,2,0,0,1,0,0,0,0,1,0,0
rechtin ,10,0,0,2,0,1,0,3,0,0,0,0,3,1,0,0,0
recharge ,10,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,2
rebuilt ,10,0,1,1,3,1,0,0,0,0,1,1,0,0,0,2,0
reactioncontrol ,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
rea ,10,0,0,4,0,1,0,0,1,0,3,1,0,0,0,0,0
rdte ,10,0,0,0,1,0,0,1,0,1,0,0,3,3,0,1,0
rash ,10,0,0,0,3,2,3,0,0,0,0,0,1,0,0,0,1
rann ,10,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0
ramp ,10,0,0,0,0,1,1,4,0,0,0,1,0,0,1,0,0
radically ,10,0,0,0,1,2,0,0,1,0,2,0,1,1,1,0,0
rad ,10,0,1,0,1,4,0,0,0,3,1,0,0,0,0,0,0
raceâ€ ,10,0,0,1,0,2,2,2,0,0,0,2,0,0,0,1,0
quoting ,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4
quisition ,10,0,0,0,0,1,1,0,1,1,2,1,0,1,0,0,1
quested ,10,0,0,0,1,1,0,0,1,0,0,3,0,1,1,1,0
quake ,10,0,0,0,0,0,0,0,0,1,0,4,1,3,0,0,1
puzzling ,10,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,3
purposesâ€ ,10,0,0,1,0,3,1,0,0,1,0,1,1,0,1,0,0
pulkovo ,10,0,0,3,2,2,2,0,0,1,0,0,0,0,0,0,0
publishing ,10,0,0,1,0,0,0,3,1,1,2,0,0,1,0,0,1
psychology ,10,0,0,1,2,0,1,0,0,0,1,1,2,1,0,0,0
provost ,10,0,1,0,0,1,2,1,3,0,1,0,0,1,0,0,0
proto ,10,1,0,1,0,1,2,0,1,2,2,0,0,0,0,0,0
programme ,10,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0
profession ,10,0,0,0,2,1,3,0,0,2,0,1,0,0,0,0,0
producers ,10,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,2
prod ,10,0,0,3,0,2,0,0,1,0,1,1,0,0,0,0,0
procurements ,10,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0
probed ,10,0,0,0,1,0,1,0,0,1,0,0,0,1,3,2,1
proach ,10,0,0,1,0,1,0,1,1,0,2,0,1,1,0,1,0
predominant ,10,0,0,0,0,1,0,2,0,4,1,0,0,1,0,0,1
posthumously ,10,0,1,1,2,2,0,1,0,1,0,1,0,0,1,0,0
possibleâ€ ,10,0,0,1,0,0,0,2,0,2,0,1,2,1,1,0,0
portugal ,10,0,0,0,1,1,1,0,0,2,1,1,0,1,0,1,0
pooling ,10,0,1,0,0,1,1,1,0,1,2,0,1,1,1,0,0
politicians ,10,0,0,0,0,0,1,1,0,0,2,1,2,0,0,1,2
plowshare ,10,0,0,1,1,0,0,3,2,0,1,0,1,1,0,0,0
pleasure ,10,0,1,0,2,1,0,1,0,1,1,0,1,0,0,0,0
pleasant ,10,0,0,3,0,2,0,0,0,0,0,0,1,2,1,1,0
plastics ,10,0,0,3,0,0,2,0,1,1,0,1,2,0,0,0,0
plaques ,10,0,0,0,1,2,0,0,0,0,3,1,2,0,0,1,0
planetâ€ ,10,0,0,0,0,2,2,0,1,1,0,1,0,1,1,1,0
pinpointed ,10,0,1,1,0,0,3,1,0,0,0,1,1,0,0,0,1
physi ,10,0,0,1,2,0,0,0,0,2,1,1,1,1,0,0,0
pet ,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
peril ,10,0,2,0,1,0,0,3,0,0,3,1,0,0,0,0,0
pellets ,10,1,0,0,2,2,0,1,0,0,1,0,1,0,1,0,0
pecora ,10,0,0,0,0,0,0,0,2,0,0,1,2,0,0,2,1
pearson ,10,0,1,1,3,0,2,0,0,1,1,0,0,1,0,0,0
peacetime ,10,0,0,3,2,0,0,0,1,0,0,0,0,0,1,1,1
passengermiles ,10,0,0,0,0,1,0,0,1,2,2,1,2,1,0,0,0
pageos ,10,0,0,0,3,2,3,0,0,0,2,0,0,0,0,0,0
oxidation ,10,0,0,0,0,3,0,1,0,1,1,0,0,0,1,0,3
oversee ,10,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1
overlap ,10,0,0,1,0,0,2,0,2,0,0,1,0,0,1,2,0
overheated ,10,0,0,0,0,0,2,1,0,0,1,1,1,2,1,0,1
outlay ,10,0,0,0,0,0,0,1,0,2,1,0,1,2,1,0,1
outermost ,10,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0
otherâ€™s ,10,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,2
onstrated ,10,0,0,1,3,1,0,0,0,0,2,2,1,0,0,0,0
ology ,10,0,1,2,0,0,1,1,0,2,0,1,1,1,0,0,0
okinawa ,10,0,0,0,0,1,3,0,3,0,0,2,0,0,0,0,0
ofice ,10,0,2,0,0,1,1,0,1,0,0,2,1,1,0,0,1
occupational ,10,0,0,0,0,0,1,1,0,0,0,1,0,1,2,2,0
nutley ,10,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0
noyes ,10,0,0,1,0,1,3,0,0,2,0,0,2,1,0,0,0
nippon ,10,0,0,0,0,0,1,0,0,1,0,0,0,4,1,1,1
nicknamed ,10,0,1,0,2,0,0,1,1,0,0,0,2,1,0,0,0
newfoundland ,10,0,0,0,0,0,1,0,1,0,2,0,0,2,2,0,2
neutrinos ,10,0,3,2,0,0,0,2,0,0,0,1,0,0,0,0,0
nego ,10,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,3
nashville ,10,0,0,1,1,0,0,3,0,0,0,0,3,0,0,1,0
muy ,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
multilith ,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moritz ,10,0,0,0,0,2,0,0,0,1,1,2,3,0,1,0,0
morgan ,10,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,2
monthlong ,10,0,0,1,0,1,0,0,2,2,1,0,0,1,0,1,0
moneyâ€ ,10,0,0,2,0,0,1,0,0,2,1,0,2,0,0,0,1
mondale ,10,0,0,0,0,2,0,1,0,0,2,2,3,0,0,0,0
minimizing ,10,0,0,0,1,1,0,0,2,1,0,1,0,0,0,1,0
milan ,10,0,0,3,1,0,0,0,0,2,1,0,0,0,0,1,0
mila ,10,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0
midjuly ,10,0,0,0,2,0,0,2,1,0,1,0,1,0,0,1,2
mid1975 ,10,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,1
merce ,10,0,0,1,0,2,1,0,1,0,0,1,1,1,1,0,0
melbourne ,10,0,0,0,0,2,1,0,2,1,1,1,0,0,0,0,0
measurable ,10,0,0,1,2,1,0,0,0,0,0,0,3,1,0,2,0
matrix ,10,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3,1
maser ,10,0,3,0,1,0,0,0,1,0,1,1,1,0,0,0,1
martinmarietta ,10,0,3,4,0,0,0,0,0,1,2,0,0,0,0,0,0
marketing ,10,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1
manufac ,10,0,0,1,1,0,0,1,1,0,0,0,1,0,0,2,0
manhattan ,10,0,0,2,0,0,0,0,1,3,3,0,0,1,0,0,0
mandate ,10,0,0,0,1,1,0,0,0,0,0,0,2,1,0,2,0
mallick ,10,0,1,1,0,0,0,2,5,0,1,0,0,0,0,0,0
mall ,10,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,4
mae ,10,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
madagascar ,10,0,0,0,2,3,0,0,0,0,1,0,0,1,0,3,0
ma7 ,10,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lution ,10,0,0,2,0,0,0,0,1,2,1,2,0,1,0,0,0
luster ,10,0,0,1,2,3,2,0,0,1,0,0,0,1,0,0,0
loud ,10,0,1,0,0,1,0,1,0,0,2,2,0,1,1,0,0
lon ,10,0,1,3,0,0,0,1,0,0,3,2,0,0,0,0,0
loening ,10,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,6
lockon ,10,0,0,0,0,2,2,0,2,1,0,0,2,0,0,0,0
lishment ,10,0,0,2,2,3,0,2,0,0,0,0,0,0,1,0,0
liquidpropellant ,10,0,0,1,0,0,0,2,0,1,1,1,1,0,1,1,0
lima ,10,0,0,0,0,2,0,0,1,1,4,0,1,0,0,0,0
liberty ,10,1,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0
leveling ,10,0,0,1,2,1,0,1,1,1,2,1,0,0,0,0,0
lend ,10,0,0,1,1,1,0,0,1,0,3,0,0,1,0,0,1
legion ,10,0,1,3,0,1,0,1,0,1,0,0,1,0,1,0,1
lear ,10,0,0,1,3,2,0,0,0,0,1,0,0,1,1,0,1
leaks ,10,0,0,0,2,0,0,2,0,1,0,0,0,1,0,3,0
leaked ,10,0,0,0,2,0,1,0,0,1,0,0,0,3,0,1,1
latch ,10,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0
languages ,10,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3
lance ,10,0,0,1,0,2,1,0,0,1,0,0,1,2,0,1,0
kong ,10,0,0,0,0,0,2,0,0,0,1,0,2,0,1,1,1
kleinknecht ,10,0,0,2,1,2,0,0,0,0,0,0,1,3,0,0,0
klaus ,10,0,0,0,0,1,0,3,0,0,1,0,2,0,0,0,2
kissinger ,10,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,4
kepler ,10,0,0,0,1,1,0,0,1,2,0,5,0,0,0,0,0
kaplan ,10,0,0,2,1,0,3,0,1,0,2,1,0,0,0,0,0
kans ,10,2,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0
juan ,10,0,0,1,0,0,1,1,1,1,3,1,0,0,0,0,0
jetliners ,10,2,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1
jetliner ,10,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2
jectives ,10,0,0,1,0,0,2,0,2,1,0,0,1,0,0,1,0
jamming ,10,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1
ized ,10,0,0,2,1,0,0,0,1,2,0,2,1,0,1,0,0
israeli ,10,0,0,2,0,2,0,0,0,0,2,1,3,0,0,0,0
irls ,10,0,0,0,0,1,0,2,0,1,2,0,4,0,0,0,0
